2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,여수화양고등학교,서성효,2,9:34,1,1,100,,,,100,,,,,1,1,,,,,,1,1,,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,여수화양고등학교,박인섭,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,충주고등학교,권민성,2,30:00,1,3,33.33333333,,,,33.33333333,,,,2,3,5,,1,,,2,,2,,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,충주고등학교,전재혁,11,35:07,4,15,26.66666667,1,2,50,29.41176471,,,,2,2,4,8,,,,,,,5,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,충주고등학교,유준상,25,40:00,4,7,57.14285714,5,13,38.46153846,45,2,2,100,3,3,6,,,,,,,,5,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,충주고등학교,김정구,,35:03,,1,,,2,,,,,,1,3,4,,,,,2,1,3,1,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,충주고등학교,정시우,14,40:00,5,17,29.41176471,,5,,22.72727273,4,4,100,5,5,10,1,2,,,,2,2,,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,충주고등학교,방인호,,14:57,,,,,,,,,,,,2,2,1,,,,1,,1,1,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,충주고등학교,박희원,2,4:53,1,1,100,,1,,50,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,곽승윤,24,40:00,10,17,58.82352941,,2,,52.63157895,4,4,100,1,2,3,6,3,,,1,1,2,4,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,한지민,2,14:04,1,1,100,,2,,33.33333333,,2,,,,,1,1,,,2,,2,,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,안치윤,9,33:58,3,4,75,1,2,50,66.66666667,,,,1,2,3,4,3,,,1,,1,1,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,이윤노,21,36:19,2,5,40,4,9,44.44444444,42.85714286,5,5,100,2,7,9,2,,,,,1,1,,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,이주석,15,40:00,4,9,44.44444444,,4,,30.76923077,7,7,100,1,5,6,,2,,2,2,2,4,2,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,방성인,6,12:52,3,5,60,,1,,50,,,,1,3,4,1,1,,1,1,,1,2,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,한민규,,19:06,,2,,,2,,,,,,,1,1,1,,,,2,2,4,2,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,임영찬,,3:41,,2,,,1,,,,,,1,,1,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,방성원,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,배찬형,,0:00,,,,,,,,,,,,,,,,,,,,,,
